customer_id,first_name,last_name,email,age,state,balance,signup_date
8396,Kimberly,Jones,brianlittle@example.net,24,NY,28822.71,2023-09-14
8397,Lindsey,Hayes,foxsamantha@example.org,49,MA,18683.59,2023-05-02
8398,Susan,Higgins,,46,FL,30209.77,2022-05-29
8399,Brian,Macdonald,steven36@example.com,28,WA,3089.71,2024-06-23
8400,Nathaniel,Lopez,ujohnson@example.org,130,NJ,9190.36,2025-07-31
8401,Timothy,Valdez,carolynlyons@example.net,61,INVALID,4972.5,2023-10-14
8402,Barbara,Mcgee,mosleypamela@example.org,36,PA,42084.32,2025-04-10
8403,Douglas,Miller,timothywhite@example.com,66,CT,35000.69,2025-04-02
8404,Patrick,Davis,fwhite@example.org,26,IL,-3965.72,2022-05-22
8405,Jessica,Miller,robertdavis@example.net,63,WA,15455.22,2022-08-31
8406,Andrea,Flowers,durantamara@example.net,75,WA,49875.05,2022-01-24
8407,Jenna,Walsh,amandadecker@example.com,36,MA,23.52,2025-11-06
8408,Kimberly,Owen,veronicabyrd@example.net,62,MA,6835.82,2026-01-14
8409,Brooke,Hall,fshort@example.org,47,NY,48118.66,2024-07-28
8410,Douglas,Weaver,,77,FL,45802.45,2026-04-13
8411,Charles,Rocha,,27,CT,16574.88,2023-12-23
8412,Raymond,Mosley,smithsheena@example.net,55,FL,36695.84,2025-04-28
8413,Christina,Campbell,vwalter@example.org,49,FL,642.43,2024-08-30
8414,Steven,Logan,nathanwilkinson@example.net,33,WA,14785.42,2024-09-20
8415,Cameron,Sexton,melissa13@example.org,63,INVALID,33883.96,2025-12-10
8416,Steven,Wong,amanda51@example.net,31,NY,33504.0,2023-06-05
8417,Juan,Jackson,jamiescott@example.org,81,TX,48459.82,2023-07-01
8418,Angela,Hunter,laura10@example.net,72,CA,2920.67,2024-04-04
8419,Edwin,Ochoa,adavis@example.net,40,FL,32405.13,2024-12-14
8420,Joshua,Nguyen,morganmary@example.net,71,NY,6251.08,2024-08-10
8421,Karl,Holloway,hansenshane@example.org,130,IL,-1541.17,2025-10-03
8422,Matthew,Porter,,59,FL,27372.0,2026-05-13
8423,Katherine,Payne,ibauer@example.org,70,NY,39857.68,2023-06-23
8424,David,Ruiz,mortonjennifer@example.org,25,PA,6602.27,2025-11-13
8425,Elizabeth,Wilson,mhernandez@example.net,26,NY,19539.58,2024-06-23
8426,Kristine,Scott,robert31@example.com,74,NJ,19319.1,2024-06-06
8427,Christopher,Novak,erica16@example.com,79,TX,10224.89,2024-09-17
8428,Jennifer,Smith,chenrebecca@example.com,49,PA,7558.43,2022-03-18
8429,Hannah,Roberts,johnjohnson@example.net,80,NY,26957.55,2026-05-29
8430,Cameron,Lang,wilsondenise@example.net,37,NY,43450.23,2026-06-04
8431,Michelle,Carter,evan67@example.org,66,IL,36023.09,2024-08-18
8432,Bryan,Espinoza,mallory73@example.net,83,CA,20704.25,2024-07-13
8433,Kaylee,Mendoza,matthewvaldez@example.net,81,NY,4156.32,2022-08-26
8434,Jessica,Stuart,elizabeth51@example.org,37,WA,15578.45,2022-08-02
8435,Chad,Baldwin,xnewton@example.com,20,NJ,1445.9,2022-08-12
8436,John,Hill,michaelmartinez@example.net,49,FL,41508.9,2024-02-11
8437,Zachary,Lee,eburnett@example.com,49,WA,37617.07,2025-08-13
8438,Kathleen,Parker,gchase@example.net,37,MA,35151.95,2024-05-17
8439,Joshua,Marshall,mclaughlinjennifer@example.com,27,MA,7160.06,2023-03-19
8440,Juan,Kelly,kristinetrevino@example.org,73,CA,29971.91,2024-03-27
8441,Andrew,Harris,tony96@example.com,82,TX,18999.47,2025-05-04
8442,Heather,Conrad,aaron68@example.net,44,PA,48544.94,2024-08-03
8443,Kevin,Peterson,zacharysanders@example.org,130,NY,24544.44,2021-08-28
8444,Connie,Tran,garciaelizabeth@example.net,43,FL,20636.73,2024-01-30
8445,Daniel,Lopez,,27,CA,44775.84,2025-02-08
8446,Lisa,Burch,seth23@example.net,85,PA,2062.21,2023-10-11
8447,David,Gross,gardnerrussell@example.net,30,CT,33364.95,2022-03-04
8448,Melissa,Dunlap,dbyrd@example.net,21,TX,40191.42,2023-09-12
8449,Marvin,Weaver,julie18@example.com,38,TX,19645.97,2021-11-11
8450,Dawn,Odonnell,,41,TX,22255.82,2024-03-12
8451,Allison,Matthews,caleb32@example.org,46,CA,3180.68,2026-07-20
8452,Lawrence,Russell,lorrainehall@example.com,36,FL,9153.93,2025-10-05
8453,Pamela,Smith,jeffreythomas@example.net,53,CA,47153.36,2025-07-27
8454,Tyler,Berry,yvonnegarcia@example.net,-1,INVALID,24450.45,2022-07-03
8455,Amanda,Jones,hessmarcus@example.org,64,TX,15700.77,2022-05-29
8456,Christopher,Smith,bakeryesenia@example.net,67,WA,23463.08,2024-07-04
8457,Elizabeth,Erickson,ntaylor@example.org,70,CT,26446.74,2024-08-02
8458,Stephen,Yang,,83,CT,29434.03,2023-04-26
8459,Joseph,Green,rlindsey@example.com,38,PA,13934.1,2024-02-29
8460,Cheryl,Green,tammyabbott@example.org,54,CA,41523.05,2022-11-15
8461,Sharon,Williams,nelsoncory@example.net,20,CT,20339.8,2023-08-28
8462,Nicole,Young,michaelmcgee@example.org,35,CA,290.68,2026-07-17
8463,Regina,Schultz,watkinsalexander@example.org,70,WA,6480.69,2022-03-05
8464,Derek,Cooper,freemanjennifer@example.org,71,CA,19153.88,2024-04-23
8465,Jessica,Carter,paul66@example.net,60,NY,7149.73,2022-10-24
8466,Bradley,Johnson,katie37@example.org,24,TX,38295.78,2025-06-17
8467,Stephen,Richardson,joel35@example.com,75,TX,35548.1,2025-05-05
8468,Ronnie,Martin,erinwilkerson@example.com,40,WA,47232.89,2023-12-04
8469,Sandra,Hughes,carrkurt@example.net,58,NJ,30694.45,2021-08-21
8470,Stephanie,Hardin,oscarobrien@example.com,45,CT,34240.74,2024-05-28
8471,Miguel,Evans,cindy40@example.org,52,PA,3647.46,2023-03-09
8472,William,Jacobs,arogers@example.net,32,CT,21854.31,2022-11-18
8473,Anna,Nelson,carla56@example.net,65,NJ,9302.32,2025-02-19
8474,Ashlee,Owens,bward@example.org,43,CT,44648.98,2022-06-08
8475,Kelly,Williams,fischermark@example.org,77,IL,49198.3,2024-09-10
8476,Nicole,Johnson,howardtimothy@example.org,18,CT,45535.39,2024-08-07
8477,Lisa,Jackson,hernandezdaniel@example.org,81,WA,23182.05,2025-07-08
8478,Bobby,Turner,grant08@example.org,35,CA,5810.87,2023-02-12
8479,Michelle,Miller,steven87@example.org,84,CT,34905.72,2023-01-28
8480,Elizabeth,Allen,chernandez@example.net,24,FL,1211.37,2025-02-23
8481,Jeremiah,Snyder,peterjones@example.com,47,WA,26484.99,2023-12-19
8482,Becky,Palmer,jason52@example.com,29,CT,22639.18,2024-04-19
8483,Miranda,Stokes,cynthia99@example.com,36,MA,9653.39,2022-03-26
8484,Joseph,Montes,robertbrown@example.org,37,NJ,46323.24,2024-05-15
8485,David,Mitchell,rollinswilliam@example.net,52,CA,3201.56,2025-06-01
8486,Jessica,Simmons,debra44@example.net,68,FL,20010.05,2022-05-27
8487,Julie,Blackwell,bradleyerica@example.net,74,NJ,19771.21,2022-08-04
8488,Kimberly,Rivera,dberry@example.org,70,MA,33545.12,2023-04-07
8489,Michael,Smith,parrishjames@example.com,84,TX,10023.06,2024-03-27
8490,Martin,Reed,penny29@example.com,32,NY,49421.98,2023-05-09
8491,Timothy,Mathis,thomas80@example.net,37,NJ,41085.3,2024-05-24
8492,Stacey,Sanders,reneebrown@example.org,24,IL,14608.9,2025-10-02
8493,Joel,Parker,whitemichael@example.com,52,PA,19384.91,2024-10-21
8494,Erica,Martinez,gregory95@example.org,50,IL,10177.01,2022-11-01
8495,James,Johnston,tstephens@example.org,45,ZZ,42455.76,2022-05-28
8496,Curtis,Johnson,kenneth98@example.org,130,NJ,47349.83,2024-10-09
8497,Martha,Maxwell,paul65@example.org,83,PA,46925.24,2026-03-02
8498,Cynthia,Lewis,bjenkins@example.org,69,FL,36189.08,2023-03-08
8499,David,Bennett,brooksmarcus@example.com,28,MA,19059.53,2026-06-14
8500,Melissa,Andrews,michael43@example.com,60,CT,30329.48,2026-08-19
8501,Linda,Lee,charlesmoore@example.org,54,TX,43835.4,2025-03-23
8502,Angela,Wilson,robinsontracy@example.org,35,NJ,28114.56,2026-04-11
8503,Tammy,Sexton,beasleystacey@example.net,65,TX,13996.59,2024-02-17
8504,Summer,Guzman,trevinohayley@example.net,24,NY,43354.35,2025-07-04
8505,Shawn,Smith,,36,CT,31081.58,2024-12-08
8506,Kenneth,Gonzalez,sharonhamilton@example.org,29,WA,46526.42,2024-08-14
8507,Jason,Roach,becktracy@example.com,65,NJ,41243.51,2024-08-30
8508,Bradley,Kirk,brian43@example.net,18,NY,5414.06,not-a-date
8509,Nicholas,Howell,timothy38@example.com,60,CT,19575.22,2022-11-15
8510,Leslie,Lewis,xthompson@example.net,78,CA,39354.16,2024-03-21
8511,Christopher,Sloan,elizabethwood@example.com,85,NJ,27044.67,2024-06-27
8512,Eric,Smith,ianwalker@example.org,24,MA,47582.93,2021-09-07
8513,Roberta,Franklin,invalid-email,83,WA,31946.12,2025-11-10
8514,Travis,Romero,hannah55@example.org,22,CT,12764.04,2023-05-12
8515,Connie,Davis,ycharles@example.org,26,NJ,14092.28,2023-02-19
8516,Paul,Barnes,,52,MA,3193.72,2025-06-11
8517,Aaron,Scott,millerwalter@example.org,69,TX,44681.24,2024-10-16
8518,Guy,Camacho,christine35@example.net,61,NY,34355.18,2024-07-30
8519,Jonathan,Ashley,sherry42@example.com,60,MA,26122.03,2022-05-20
8520,Matthew,Lewis,lfreeman@example.org,31,CT,25752.58,2021-08-31
8521,Kimberly,Ramos,robert63@example.org,45,FL,15514.71,2024-02-12
8522,Stephanie,Lee,amy91@example.net,58,CA,25284.29,2021-12-07
8523,Kathleen,Montoya,glassgary@example.org,43,NJ,31223.27,2021-09-28
8524,Kristy,Lara,,19,NY,46108.72,2023-07-30
8525,Raymond,Beard,elizabeth57@example.net,84,CA,19071.66,2023-12-29
8526,Kenneth,Davis,walter21@example.com,75,NY,24352.91,2026-07-01
8527,Gregory,Mccormick,kayla21@example.net,75,IL,13113.2,2024-09-28
8528,Brian,Harmon,toni78@example.net,29,WA,1860.09,2024-06-13
8529,Stephanie,Miller,bcastillo@example.org,77,NY,20239.92,2024-10-14
8530,Alicia,Phillips,chenpatrick@example.org,85,IL,32291.9,2025-01-30
8531,Hailey,Martinez,christopher55@example.org,44,FL,35086.34,2024-08-01
8532,John,Hubbard,patriciamorrison@example.net,73,NY,5335.15,2024-01-06
8533,Jeffrey,Morse,janetrandall@example.net,84,TX,21214.66,2024-05-13
8534,Kara,Crawford,,84,TX,5641.14,2026-03-07
8535,Sherry,Price,lindaphillips@example.com,78,TX,21927.04,2024-01-14
8536,Ashley,York,wrightchristopher@example.org,84,MA,33199.78,2026-05-18
8537,Nathan,Monroe,irwincolleen@example.org,38,TX,3283.64,2023-05-22
8538,Karla,Kelly,martinronald@example.net,23,CA,43241.88,2024-06-08
8539,Robert,Johnson,jesseyoung@example.com,60,IL,10368.97,2022-02-19
8540,John,Richards,geraldcortez@example.net,42,CT,17826.85,2025-01-16
8541,Justin,Cole,christophermorales@example.net,26,WA,17388.88,2022-02-22
8542,Lori,Wilkins,mariaramirez@example.org,59,FL,35279.46,2025-11-18
8543,Jacob,Dixon,christian23@example.com,65,MA,18237.3,2023-06-04
8544,Stephanie,Erickson,victoria51@example.com,48,MA,28925.12,2025-06-06
8545,Jesse,Davidson,jonesmatthew@example.com,83,PA,14114.43,2025-11-02
8546,Stanley,Wood,mullennathan@example.net,67,TX,32972.91,2021-12-31
8547,Peter,Compton,matthew17@example.org,30,FL,45271.08,2025-07-19
8548,Paul,Moore,,79,CA,27977.9,2025-12-22
8549,Kevin,Webb,nicholethompson@example.net,26,CA,26971.29,2022-04-05
8550,Sydney,Pope,mark19@example.com,52,TX,21387.85,2025-03-01
8551,Logan,Cruz,natasha18@example.net,80,WA,43450.35,2021-09-16
8552,Mathew,Foley,stonejessica@example.net,18,MA,323.0,2025-04-24
8553,Linda,Ortega,kayla07@example.net,83,CA,10225.43,2023-08-15
8554,Daniel,Austin,valenciachristina@example.net,77,PA,23949.49,2024-05-05
8555,Brittany,Murphy,perezdaniel@example.com,67,TX,29626.35,2021-09-28
8556,Meghan,Leblanc,estone@example.com,46,CT,15832.79,2023-11-14
8557,Jose,Richards,hendersontodd@example.com,65,XX,8230.33,2026-01-15
8558,Ryan,Williams,zjordan@example.net,34,IL,18530.83,2024-04-22
8559,David,Coleman,andrewsanford@example.com,56,TX,5324.77,2022-05-12
8560,Zachary,Mcdonald,lindsey15@example.com,-10,NJ,40189.59,2026-04-20
8561,Christopher,Richardson,rosskristen@example.net,77,MA,47068.84,2023-05-02
8562,Daniel,Tran,millererika@example.com,18,IL,45804.87,2026-07-22
8563,Amanda,Gonzalez,hansenluke@example.net,78,PA,44300.05,2022-11-23
8564,Paula,Lin,qbrooks@example.org,19,FL,38276.29,2025-02-10
8565,Oscar,Stewart,taylorclifford@example.org,46,IL,43251.46,2025-06-08
8566,Justin,Lopez,ncastro@example.net,39,FL,39667.91,2025-07-12
8567,Patrick,Montgomery,odavis@example.net,78,INVALID,45992.69,2024-10-20
8568,Lori,Marshall,rodriguezamy@example.com,32,NY,43940.99,not-a-date
8569,Connie,Jackson,nicole02@example.org,82,ZZ,7010.43,2024-03-24
8570,Sean,Villa,bradleymedina@example.com,34,FL,32623.66,2025-04-14
8571,Philip,Summers,aaron62@example.net,67,MA,54.84,2026-03-15
8572,Douglas,Elliott,edwardnorman@example.net,25,NJ,22129.27,2025-07-21
8573,Jennifer,Harris,ajackson@example.net,28,PA,3659.17,2024-06-16
8574,Melissa,Gonzalez,zanderson@example.org,36,INVALID,7040.61,2025-08-14
8575,Billy,Sanders,tara90@example.com,55,CT,24442.99,2026-04-28
8576,Tyler,Richmond,stephenwade@example.com,24,CA,36942.97,2025-07-05
8577,Nicholas,Kramer,vaughankatrina@example.net,79,FL,49272.78,2022-08-26
8578,Jennifer,Castro,anneblack@example.com,30,WA,41710.93,2026-04-01
8579,Brett,Hahn,lfreeman@example.com,72,NY,33892.79,2022-04-23
8580,Jennifer,Hubbard,pattersonstacey@example.org,78,NY,18809.91,2023-11-22
8581,Christina,Norman,johnsonkari@example.com,130,CA,38594.04,2022-05-13
8582,Garrett,Daniel,veronicalane@example.net,69,FL,20335.98,2026-03-24
8583,Laura,Smith,ealvarez@example.com,23,WA,30470.0,2024-12-20
8584,Patricia,Evans,traceycampbell@example.org,66,IL,42734.72,2021-11-08
8585,Stephanie,Oliver,lisadavis@example.org,42,CT,38948.93,2026-08-13
8586,Thomas,Castaneda,johnsonjack@example.net,20,NJ,30749.66,2023-05-03
8587,Kimberly,Gross,tylerleon@example.net,64,PA,8073.84,2022-09-16
8588,Heather,Palmer,raymondbruce@example.com,54,PA,49320.68,2022-07-28
8589,Robin,Garcia,nicolerandolph@example.net,66,CA,9813.83,2026-08-03
8590,Michael,Clarke,sandrawalsh@example.net,76,WA,10014.54,2026-01-27
8591,Amy,Mckinney,yvette19@example.com,41,PA,41889.43,2023-01-12
8592,Andrea,Haynes,robert74@example.net,27,CT,12193.86,2026-01-12
8593,George,Jackson,qwaller@example.org,19,FL,1062.56,2025-09-19
8594,Alan,Russell,sdavis@example.net,54,FL,33588.09,2025-02-18
8595,Todd,Taylor,lisa88@example.com,71,NJ,38113.15,2026-03-16
8596,Tammy,Russell,gainesjoseph@example.org,60,FL,39429.54,2022-01-18
8597,Ryan,Johnson,mooredana@example.net,32,NY,45393.64,2025-11-18
8598,Danny,Spencer,,60,ZZ,37261.08,2022-07-11
8599,Craig,Silva,ubishop@example.org,30,NJ,3462.14,2023-09-04
8600,Howard,Bennett,taylor02@example.org,37,TX,445.67,2023-07-13
8601,Chad,Collins,hardindavid@example.com,82,NJ,6727.52,2022-09-14
8602,Brenda,Burgess,adam56@example.net,62,IL,28591.03,2025-02-21
8603,Justin,Avery,tmcgee@example.com,44,CT,42234.77,2022-06-30
8604,Joshua,Kidd,isolomon@example.com,61,WA,22785.72,2025-01-03
8605,Carlos,Hensley,djohnson@example.com,44,MA,15932.23,2022-12-20
8606,Douglas,Clark,sarah57@example.org,82,IL,35686.5,2024-07-07
8607,Charles,Graham,sgonzalez@example.org,63,FL,44721.54,2025-11-24
8608,Charles,Thomas,garciaangel@example.net,41,NY,14184.4,2024-06-04
8609,Chris,Hall,talvarado@example.net,69,FL,28506.72,2022-04-16
8610,Brittany,Simpson,zacharywalker@example.net,50,TX,12123.3,2023-02-03
8611,Steven,Jefferson,jessicathomas@example.com,82,TX,49247.56,2021-11-30
8612,Elizabeth,Evans,davidanderson@example.net,67,CT,33938.93,2023-11-10
8613,Lisa,Davis,brandon04@example.net,48,PA,1147.29,2026-02-28
8614,Janice,Ward,josephadams@example.net,44,NY,47120.56,2023-01-14
8615,Marissa,Warner,roy66@example.org,81,PA,40864.34,2024-08-25
8616,Christopher,Mason,taylorsamantha@example.com,70,TX,18243.36,2022-09-01
8617,Michael,Fry,dana97@example.net,84,PA,15518.9,2022-12-31
8618,Taylor,Kline,rkelly@example.com,60,ZZ,42915.57,2024-12-06
8619,Tyler,Sanders,kbrock@example.net,39,FL,33490.53,2022-02-04
8620,Kevin,Dixon,wstark@example.net,55,NJ,1969.88,2026-05-30
8621,Regina,Lewis,kimberly21@example.com,22,PA,1039.56,2026-08-08
8622,Jonathan,Gomez,monicacampbell@example.com,68,NJ,4318.03,2025-02-01
8623,Dean,Torres,invalid-email,66,NJ,15981.48,2022-08-04
8624,Sheryl,Williams,cookwayne@example.net,21,IL,38284.51,2026-06-01
8625,James,Diaz,richard05@example.net,53,MA,41195.08,2024-12-17
8626,Amanda,Perez,ngomez@example.com,81,NY,20032.22,2024-07-07
8627,Antonio,Flores,kathydavis@example.net,43,NJ,43955.41,2021-11-17
8628,Michael,Schmitt,brian35@example.com,43,MA,16013.41,2026-02-23
8629,Nathan,Clark,crowland@example.org,71,MA,19069.47,2025-04-05
8630,Cathy,Evans,haleywilliams@example.net,43,NJ,4470.46,2024-06-08
8631,Brenda,Smith,vickigarcia@example.net,25,NJ,36119.09,2025-10-25
8632,Michael,Lozano,autumn59@example.org,24,IL,41037.77,2026-03-14
8633,Chad,Neal,hamiltonmatthew@example.org,48,NY,27652.22,2023-07-12
8634,Brandon,Gardner,brewerkatie@example.org,84,NY,36355.92,2022-04-13
8635,Bradley,Wright,james36@example.org,57,IL,48358.83,2026-01-06
8636,Joseph,Serrano,harrisoneric@example.org,40,IL,32184.86,2024-11-26
8637,Matthew,Collins,baxtercory@example.com,47,CA,34951.02,2026-02-13
8638,Ricky,Jimenez,nicolaswilson@example.org,53,NY,16755.15,2024-01-09
8639,Gilbert,Brooks,michael35@example.com,41,WA,34147.14,2024-10-07
8640,Carol,Mcintosh,christopherbeck@example.org,47,NJ,46173.12,2022-03-21
8641,Linda,Stokes,cordovapriscilla@example.org,46,FL,20857.95,2023-03-08
8642,Jonathan,Estrada,iterry@example.net,29,MA,38515.72,2022-03-10
8643,James,Benson,fdudley@example.com,68,PA,26689.48,2022-10-07
8644,Joshua,Dalton,hinesaaron@example.com,21,IL,39443.48,2023-09-23
8645,Daniel,Anderson,jennifer84@example.net,28,PA,49252.27,2024-06-03
8646,Jonathan,Hayes,,72,IL,3338.99,2021-10-08
8647,Kenneth,Rodriguez,melissalopez@example.org,56,FL,44706.47,2022-09-08
8648,Heather,Farley,bryan75@example.org,50,FL,42340.21,2024-02-21
8649,Emily,West,paul82@example.com,62,MA,3682.51,2026-06-05
8650,Jose,Rojas,zhansen@example.com,29,NJ,48973.91,2022-01-27
8651,James,Murillo,katrina79@example.org,45,XX,418.35,2026-03-31
8652,Adam,Burnett,parkcandace@example.com,73,FL,46493.43,2025-12-17
8653,Ariel,Sosa,paul36@example.com,75,WA,25191.91,2023-08-26
8654,James,Durham,katherineyang@example.net,35,NY,27884.98,2022-07-11
8655,April,Wright,fcook@example.org,33,CT,6996.54,2022-03-22
8656,Christopher,Miller,melaniehoward@example.net,72,WA,11639.03,2022-08-02
8657,Christine,Hudson,rachelduke@example.net,70,CA,32381.94,2025-10-07
8658,Kelsey,Bartlett,macknicole@example.com,31,TX,40614.72,2025-05-07
8659,Katherine,Reyes,brian87@example.com,72,FL,34503.96,2023-02-27
8660,Steven,Smith,amy33@example.com,30,IL,24761.98,2024-02-17
8661,Theresa,Moore,josephreese@example.org,68,PA,32910.1,2022-10-16
8662,Mark,Williams,jason93@example.net,45,TX,46341.85,2025-08-18
8663,Elizabeth,Velasquez,sjohnson@example.org,73,IL,26298.23,2025-12-29
8664,James,Warner,christinegreene@example.net,63,NJ,4389.08,2023-02-10
8665,Sandra,Mcgee,yramirez@example.com,68,PA,22994.51,2025-08-28
8666,Robert,Frazier,heathelizabeth@example.net,69,PA,29606.23,2024-10-23
8667,Sandra,Jenkins,,41,TX,21612.77,2024-08-14
8668,Carla,Collins,weissgregory@example.net,74,IL,41540.13,2023-09-11
8669,Marco,Blankenship,stevenmartinez@example.net,83,NJ,28493.8,2025-04-08
8670,Cassandra,Lynn,hansonbrenda@example.org,42,FL,32179.07,2025-10-10
8671,Jeremy,Evans,lruiz@example.org,28,INVALID,49475.52,2022-03-25
8672,Wayne,Campbell,bradley14@example.com,59,PA,9363.07,2025-07-12
8673,Aaron,Thompson,christophervargas@example.com,18,FL,14571.7,2022-03-08
8674,Debra,Gomez,feliciablack@example.net,48,CA,28280.03,2022-12-11
8675,Jessica,Cisneros,fowlerwilliam@example.org,31,PA,16172.94,2022-12-15
8676,Mark,Mcconnell,saracamacho@example.net,79,FL,23242.66,2024-06-17
8677,Darrell,Rodriguez,worr@example.net,73,CA,-4582.17,2026-03-11
8678,Lisa,Spears,vchristensen@example.org,81,TX,14819.29,2023-08-04
8679,David,Gordon,djohnson@example.org,42,IL,18467.88,2025-03-06
8680,James,Chavez,riosfrank@example.org,21,CA,1466.31,2023-07-08
8681,William,Rodriguez,adrianhickman@example.com,27,CT,6239.92,2024-03-15
8682,Kimberly,Mcpherson,ndowns@example.net,74,NY,44597.08,2023-04-15
8683,Cindy,Mathews,swalters@example.com,67,CA,24142.3,2023-07-03
8684,Joseph,Diaz,wthompson@example.com,42,WA,3498.55,2024-08-10
8685,Kristy,Carroll,kimberly52@example.org,35,WA,47863.31,2024-08-19
8686,Cheryl,Olson,whitecrystal@example.net,63,TX,17545.94,2023-01-18
8687,Ann,Flores,megan22@example.org,29,IL,26643.84,2023-03-29
8688,Jessica,Shaw,ymahoney@example.net,28,NY,42075.68,2022-03-09
8689,Caroline,Sandoval,pwest@example.net,57,IL,21426.53,2023-06-18
8690,Michelle,Young,anthonyross@example.org,25,CA,38693.39,2022-05-12
8691,Brett,Sims,vmiller@example.com,18,WA,9181.78,2026-06-19
8692,Michael,Gallegos,mlopez@example.com,52,WA,35200.3,2024-11-16
8693,David,Nash,chadbailey@example.com,41,IL,47394.71,2024-10-22
8694,Mary,Nelson,,80,CA,31972.6,2021-11-20
8695,Dawn,Lewis,,24,MA,32128.02,2024-12-21
8696,Brian,Cruz,rcarey@example.com,36,WA,9808.85,2023-04-20
8697,Wayne,Velez,cooktammy@example.org,33,NY,36554.32,2024-04-15
8698,Andrea,Rivera,ian88@example.net,37,CA,31681.0,2023-12-24
8699,Jessica,Griffin,anelson@example.org,26,IL,19571.25,2021-09-07
8700,Natalie,Davis,michelle82@example.net,22,FL,13761.85,2023-11-20
8701,Mary,Watson,lmiller@example.com,20,TX,33078.38,2024-12-27
8702,Heather,Wallace,alexis09@example.com,62,PA,49773.18,2021-11-17
8703,Joseph,Guerrero,brent71@example.net,38,MA,42549.1,2022-07-02
8704,Luke,Marsh,urodriguez@example.com,70,WA,10541.03,2024-10-05
8705,Ian,Hobbs,moodystacey@example.net,33,IL,783.86,2025-09-02
8706,Jessica,Brown,andrea13@example.org,39,NJ,682.0,2026-02-06
8707,Terri,Shannon,james16@example.net,81,MA,990.65,2024-09-25
8708,Cynthia,Combs,gomezdavid@example.org,35,CT,39274.82,2022-12-12
8709,Laura,Brown,,67,TX,6944.64,2025-07-22
8710,Rebecca,Trevino,xhodge@example.com,75,CA,11960.9,2023-07-19
8711,Taylor,Sandoval,cruzalejandro@example.org,54,NJ,34864.31,2026-04-13
8712,Jennifer,Brown,wroberts@example.org,59,FL,44206.48,2022-01-26
8713,Jermaine,Arnold,andrew14@example.net,29,CT,15253.78,2023-01-13
8714,Shawn,Smith,rhondariddle@example.org,65,TX,33914.47,2023-03-28
8715,Craig,Lee,michellehamilton@example.com,81,CT,2484.98,2026-02-22
8716,Michael,Moore,jonessarah@example.org,66,IL,45160.91,2023-02-06
8717,Andrea,Mahoney,robertdunn@example.org,44,CA,32297.06,2025-12-31
8718,Paul,Ryan,markfields@example.com,50,CA,10943.49,2022-10-31
8719,Jamie,Mccarty,ifrench@example.com,60,NY,14034.37,2023-09-03
8720,Jennifer,Ortiz,mark68@example.net,72,IL,48759.16,2025-11-15
8721,Scott,Yu,natalieharvey@example.com,71,CA,46373.92,2024-06-21
8722,Brittany,Rivera,whitecrystal@example.net,83,MA,33312.85,2025-05-15
8723,Monica,Cardenas,christina07@example.net,52,IL,9914.96,2025-02-08
8724,Kyle,Gibson,john02@example.org,55,IL,37070.47,2021-12-03
8725,Lisa,Wells,diana50@example.net,47,CA,32745.71,2026-08-17
8726,Sarah,Hawkins,francoyolanda@example.net,72,PA,42733.8,2022-11-18
8727,Ricky,Jensen,johnsoncharles@example.net,81,INVALID,21708.83,2025-03-11
8728,Amber,Neal,thomasbrown@example.org,68,CT,25879.26,2021-11-07
8729,Stephen,Romero,joshua44@example.com,48,PA,1464.93,2025-12-02
8730,Jerry,Esparza,michaelharrison@example.org,76,FL,18245.93,2026-07-02
8731,Renee,Brown,charles10@example.net,78,NJ,46215.58,2022-12-29
8732,Jessica,Shelton,richardvillanueva@example.net,55,MA,7953.41,2024-10-30
8733,David,Russell,christopher62@example.net,70,WA,28042.63,2026-01-09
8734,Alex,Smith,tmay@example.net,50,CT,12192.75,2025-07-27
8735,Kyle,Ellis,lmartin@example.net,73,WA,34525.44,2023-06-23
8736,Sheri,Jordan,christiancampos@example.net,22,CA,1188.96,2022-10-16
8737,Justin,Hansen,griffithtravis@example.org,57,CA,39985.49,2023-12-13
8738,Michelle,Mcmahon,garzatina@example.net,64,NJ,29794.04,2021-11-01
8739,Seth,Ruiz,christophersmith@example.org,52,TX,23174.05,2025-09-21
8740,Luis,Cochran,uterrell@example.net,19,NJ,22894.28,2022-09-23
8741,Mark,Stephens,nealmichael@example.org,53,PA,45888.3,2024-10-05
8742,Autumn,Williams,simpsonsandra@example.com,43,WA,2283.92,2025-12-27
8743,Thomas,Perez,hbarton@example.net,77,FL,11363.83,2026-07-01
8744,Dalton,Schmitt,,80,PA,42226.82,2023-10-30
8745,Melissa,Hines,nguyentiffany@example.net,58,CT,31746.81,2026-03-27
8746,Patricia,Nichols,cmcknight@example.com,62,NJ,12084.46,2022-05-09
8747,Jeffrey,Kim,tsullivan@example.com,21,NY,21085.51,2024-01-10
8748,John,Larsen,briana60@example.com,60,IL,49640.34,2025-07-22
8749,Gregory,Walters,stephanieflynn@example.org,32,CA,1922.58,2022-09-05
8750,Anthony,Bryant,darrellphelps@example.net,34,NJ,14994.87,2026-06-27
8751,Rachel,Graham,ypowers@example.net,61,NJ,32896.68,2024-10-14
8752,Haley,Woods,gary90@example.net,30,CT,10485.89,2025-09-03
8753,George,Weaver,kelly06@example.net,47,NY,6963.46,2024-04-08
8754,Martin,Hunter,traceyjones@example.org,77,WA,13241.16,2024-12-27
